src;dst;packetcount;src_ratio;dst_ratio;src_duration_ratio;dst_duration_ratio;TotalPacketDuration;TotalPacketLenght;src_packet_ratio;dst_packet_ratio;DioCount;DisCount;DaoCount;label
0;11;28;0.1147540956735611;1.0;0.10242921859025955;1.0;0.093292236328125;2716;0.14665226638317108;1.0;28;0;0;1
0;11;2;0.010638297535479069;1.0;0.18376857042312622;1.0;0.225067138671875;194;0.014822738245129585;1.0;2;0;0;1
10;11;156;0.8297872543334961;1.0;0.43568724393844604;1.0;0.533599853515625;9984;0.7628361582756042;1.0;0;156;0;1
5;11;30;0.1595744639635086;1.0;0.3805442154407501;1.0;0.466064453125;2910;0.22234107553958893;1.0;30;0;0;1
10;11;156;0.7222222089767456;1.0;0.5560203194618225;1.0;0.551727294921875;9984;0.6317387819290161;1.0;0;156;0;1
6;11;30;0.1388888955116272;1.0;0.06643088161945343;1.0;0.06591796875;2910;0.18413059413433075;1.0;30;0;0;1
4;11;30;0.1388888955116272;1.0;0.37754881381988525;1.0;0.3746337890625;2910;0.18413059413433075;1.0;30;0;0;1
10;11;156;0.8571428656578064;1.0;0.855894148349762;1.0;0.66937255859375;9984;0.7983368039131165;1.0;0;156;0;1
9;11;26;0.1428571492433548;1.0;0.14410582184791565;1.0;0.112701416015625;2522;0.20166319608688354;1.0;26;0;0;1
9;11;4;0.02500000037252903;1.0;0.18551458418369293;1.0;0.225982666015625;388;0.037408407777547836;1.0;4;0;0;1
10;11;156;0.9750000238418579;1.0;0.8144854307174683;1.0;0.992156982421875;9984;0.9625915884971619;1.0;0;156;0;1
10;11;156;0.7222222089767456;1.0;0.575271487236023;1.0;0.525360107421875;9984;0.6317387819290161;1.0;0;156;0;1
5;11;30;0.1388888955116272;1.0;0.06790309399366379;1.0;0.06201171875;2910;0.18413059413433075;1.0;30;0;0;1
4;11;30;0.1388888955116272;1.0;0.35682541131973267;1.0;0.32586669921875;2910;0.18413059413433075;1.0;30;0;0;1
1;0;10;0.051020409911870956;0.051020409911870956;0.03146166354417801;0.03146166354417801;0.032745361328125;760;0.05566134303808212;0.05566134303808212;0;0;10;1
10;11;156;0.795918345451355;0.9489796161651611;0.5227092504501343;0.9685383439064026;0.544036865234375;9984;0.7312142848968506;0.9443386793136597;0;156;0;1
9;11;30;0.15306122601032257;0.9489796161651611;0.4458290636539459;0.9685383439064026;0.464019775390625;2910;0.2131243646144867;0.9443386793136597;30;0;0;1
10;11;156;0.8387096524238586;1.0;0.5187795758247375;1.0;0.518890380859375;9984;0.7743136286735535;1.0;0;156;0;1
6;11;30;0.16129031777381897;1.0;0.48122045397758484;1.0;0.4813232421875;2910;0.22568637132644653;1.0;30;0;0;1
10;11;156;1.0;1.0;1.0;1.0;0.991729736328125;9984;1.0;1.0;0;156;0;1
10;11;156;0.9285714030265808;1.0;0.9334219694137573;1.0;0.7286376953125;9984;0.8955866694450378;1.0;0;156;0;1
5;11;12;0.0714285746216774;1.0;0.06657805293798447;1.0;0.051971435546875;1164;0.10441334545612335;1.0;12;0;0;1
5;11;18;0.0882352963089943;1.0;0.07851815223693848;1.0;0.09637451171875;1746;0.11926229298114777;1.0;18;0;0;1
4;11;30;0.14705882966518402;1.0;0.13562904298305511;1.0;0.166473388671875;2910;0.19877049326896667;1.0;30;0;0;1
10;11;156;0.7647058963775635;1.0;0.7858527898788452;1.0;0.964569091796875;9984;0.6819671988487244;1.0;0;156;0;1
10;11;156;0.7609755992889404;1.0;0.7239801287651062;1.0;0.55999755859375;9984;0.6774784326553345;1.0;0;156;0;1
9;11;30;0.1463414579629898;1.0;0.169573113322258;1.0;0.13116455078125;2910;0.19746217131614685;1.0;30;0;0;1
6;11;19;0.09268292784690857;1.0;0.1064467802643776;1.0;0.08233642578125;1843;0.12505938112735748;1.0;19;0;0;1
6;11;11;0.06586826592683792;1.0;0.192556232213974;1.0;0.234619140625;1067;0.09655234962701797;1.0;11;0;0;1
10;11;156;0.9341317415237427;1.0;0.8074437975883484;1.0;0.98382568359375;9984;0.9034476280212402;1.0;0;156;0;1
10;11;156;1.0;1.0;1.0;1.0;1.000.244.140.625;9984;1.0;1.0;0;156;0;1
10;11;156;1.0;1.0;1.0;1.0;0.999755859375;9984;1.0;1.0;0;156;0;1
10;11;156;0.8813559412956238;1.0;0.8833333253860474;1.0;0.68902587890625;9984;0.8305465579032898;1.0;0;156;0;1
4;11;21;0.11864406615495682;1.0;0.11666666716337204;1.0;0.09100341796875;2037;0.1694534569978714;1.0;21;0;0;1
4;11;9;0.03999999910593033;1.0;0.058250173926353455;1.0;0.061279296875;873;0.05234754458069801;1.0;9;0;0;1
9;11;30;0.13333334028720856;1.0;0.1305987536907196;1.0;0.13739013671875;2910;0.17449180781841278;1.0;30;0;0;1
5;11;30;0.13333334028720856;1.0;0.16848456859588623;1.0;0.17724609375;2910;0.17449180781841278;1.0;30;0;0;1
10;11;156;0.6933333277702332;1.0;0.6426665186882019;1.0;0.67608642578125;9984;0.5986688137054443;1.0;0;156;0;1
6;11;30;0.16129031777381897;1.0;0.18102553486824036;1.0;0.212890625;2910;0.22568637132644653;1.0;30;0;0;1
10;11;156;0.8387096524238586;1.0;0.818974494934082;1.0;0.963134765625;9984;0.7743136286735535;1.0;0;156;0;1
10;11;156;0.7647058963775635;1.0;0.7070866227149963;1.0;0.548095703125;9984;0.6819671988487244;1.0;0;156;0;1
4;11;30;0.14705882966518402;1.0;0.19228346645832062;1.0;0.1490478515625;2910;0.19877049326896667;1.0;30;0;0;1
5;11;18;0.0882352963089943;1.0;0.10062991827726364;1.0;0.0780029296875;1746;0.11926229298114777;1.0;18;0;0;1
5;11;12;0.0714285746216774;1.0;0.1844032108783722;1.0;0.22442626953125;1164;0.10441334545612335;1.0;12;0;0;1
10;11;156;0.9285714030265808;1.0;0.8155968189239502;1.0;0.99261474609375;9984;0.8955866694450378;1.0;0;156;0;1
10;11;156;0.7572815418243408;1.0;0.8579033613204956;1.0;0.6688232421875;9984;0.6730483770370483;1.0;0;156;0;1
9;11;26;0.12621359527111053;1.0;0.08212635666131973;1.0;0.06402587890625;2522;0.17001482844352722;1.0;26;0;0;1
6;11;24;0.11650485545396805;1.0;0.059970248490571976;1.0;0.0467529296875;2328;0.15693676471710205;1.0;24;0;0;1
6;11;6;0.03614457696676254;1.0;0.17252764105796814;1.0;0.21051025390625;582;0.05313127487897873;1.0;6;0;0;1
9;11;4;0.024096384644508362;1.0;0.00790355633944273;1.0;0.0096435546875;388;0.03542084991931915;1.0;4;0;0;1
10;11;156;0.9397590160369873;1.0;0.8195688128471375;1.0;1.0;9984;0.9114478826522827;1.0;0;156;0;1
10;11;156;1.0;1.0;1.0;1.0;0.83837890625;9984;1.0;1.0;0;156;0;1
5;11;30;0.16129031777381897;1.0;0.1743866205215454;1.0;0.1973876953125;2910;0.22568637132644653;1.0;30;0;0;1
10;11;156;0.8387096524238586;1.0;0.8256133794784546;1.0;0.93450927734375;9984;0.7743136286735535;1.0;0;156;0;1
4;11;30;0.16129031777381897;1.0;0.16393153369426727;1.0;0.17010498046875;2910;0.22568637132644653;1.0;30;0;0;1
10;11;156;0.8387096524238586;1.0;0.8360684514045715;1.0;0.8675537109375;9984;0.7743136286735535;1.0;0;156;0;1
10;11;156;1.0;1.0;1.0;1.0;0.9923095703125;9984;1.0;1.0;0;156;0;1
10;11;156;0.800000011920929;1.0;0.7479833960533142;1.0;0.58294677734375;9984;0.7252124547958374;1.0;0;156;0;1
9;11;30;0.1538461595773697;1.0;0.2186545580625534;1.0;0.17041015625;2910;0.21137502789497375;1.0;30;0;0;1
6;11;6;0.03076923079788685;1.0;0.020048554986715317;1.0;0.015625;582;0.04227500408887863;1.0;6;0;0;1
4;11;3;0.015384615398943424;1.0;0.013313493691384792;1.0;0.0103759765625;291;0.021137502044439316;1.0;3;0;0;1
6;11;24;0.10126582533121109;1.0;0.020493987947702408;1.0;0.0211181640625;2328;0.13048595190048218;1.0;24;0;0;1
4;11;27;0.1139240488409996;1.0;0.20120832324028015;1.0;0.20733642578125;2619;0.14679670333862305;1.0;27;0;0;1
10;11;156;0.6582278609275818;1.0;0.5178582072257996;1.0;0.53363037109375;9984;0.5596098899841309;1.0;0;156;0;1
5;11;30;0.1265822798013687;1.0;0.2604394853115082;1.0;0.26837158203125;2910;0.16310745477676392;1.0;30;0;0;1
9;11;30;0.16129031777381897;1.0;0.1954462081193924;1.0;0.23419189453125;2910;0.22568637132644653;1.0;30;0;0;1
10;11;156;0.8387096524238586;1.0;0.8045538067817688;1.0;0.96405029296875;9984;0.7743136286735535;1.0;0;156;0;1
10;11;156;0.9397590160369873;1.0;0.944036602973938;1.0;0.72998046875;9984;0.9114478826522827;1.0;0;156;0;1
6;11;10;0.0602409653365612;1.0;0.05596337467432022;1.0;0.04327392578125;970;0.08855212479829788;1.0;10;0;0;1
6;11;20;0.11363636702299118;1.0;0.18589390814304352;1.0;0.22650146484375;1940;0.16269707679748535;1.0;20;0;0;1
10;11;156;0.8863636255264282;1.0;0.8141061067581177;1.0;0.991943359375;9984;0.8373029232025146;1.0;0;156;0;1
10;11;156;0.9689440727233887;1.0;0.9722548127174377;1.0;0.75927734375;9984;0.9536727666854858;1.0;0;156;0;1
4;11;5;0.03105590119957924;1.0;0.027745213359594345;1.0;0.02166748046875;485;0.04632725194096565;1.0;5;0;0;1
4;11;25;0.12376237660646439;1.0;0.22673816978931427;1.0;0.22711181640625;2425;0.1678665429353714;1.0;25;0;0;1
10;11;156;0.7722772359848022;1.0;0.6824081540107727;1.0;0.68353271484375;9984;0.6911255717277527;1.0;0;156;0;1
6;11;21;0.10396039485931396;1.0;0.09085369855165482;1.0;0.09100341796875;2037;0.14100788533687592;1.0;21;0;0;1
6;11;9;0.05454545468091965;1.0;0.185200035572052;1.0;0.2254638671875;873;0.08040895313024521;1.0;9;0;0;1
10;11;156;0.9454545378684998;1.0;0.814799964427948;1.0;0.991943359375;9984;0.9195910692214966;1.0;0;156;0;1
10;11;156;0.8387096524238586;1.0;0.6495763063430786;1.0;0.5567626953125;9984;0.7743136286735535;1.0;0;156;0;1
5;11;30;0.16129031777381897;1.0;0.3504236936569214;1.0;0.30035400390625;2910;0.22568637132644653;1.0;30;0;0;1
9;11;30;0.16129031777381897;1.0;0.20488275587558746;1.0;0.19464111328125;2910;0.22568637132644653;1.0;30;0;0;1
10;11;156;0.8387096524238586;1.0;0.7951172590255737;1.0;0.75537109375;9984;0.7743136286735535;1.0;0;156;0;1
5;11;30;0.1538461595773697;1.0;0.23406119644641876;1.0;0.22833251953125;2910;0.21137502789497375;1.0;30;0;0;1
10;11;156;0.800000011920929;1.0;0.7259588241577148;1.0;0.70819091796875;9984;0.7252124547958374;1.0;0;156;0;1
4;11;9;0.04615384712815285;1.0;0.039979979395866394;1.0;0.03900146484375;873;0.06341250985860825;1.0;9;0;0;1
4;11;21;0.11864406615495682;1.0;0.19313521683216095;1.0;0.23284912109375;2037;0.1694534569978714;1.0;21;0;0;1
10;11;156;0.8813559412956238;1.0;0.8068647980690002;1.0;0.9727783203125;9984;0.8305465579032898;1.0;0;156;0;1
6;11;30;0.16759777069091797;1.0;0.37980249524116516;1.0;0.30047607421875;2910;0.23381005227565765;1.0;30;0;0;1
10;11;149;0.832402229309082;1.0;0.6201974749565125;1.0;0.49066162109375;9536;0.7661899328231812;1.0;0;149;0;1
10;11;163;0.7149122953414917;0.890350878238678;0.7886635661125183;0.9466772675514221;0.7880859375;10432;0.6186692118644714;0.848772406578064;0;163;0;1
9;11;30;0.1315789520740509;0.890350878238678;0.11464695632457733;0.9466772675514221;0.11456298828125;2910;0.1725773960351944;0.848772406578064;30;0;0;1
3;2;25;0.10964912176132202;0.10964912176132202;0.053322747349739075;0.053322747349739075;0.05328369140625;2550;0.15122760832309723;0.15122760832309723;25;0;0;1
4;11;10;0.04385964944958687;0.890350878238678;0.043366722762584686;0.9466772675514221;0.0433349609375;970;0.05752579867839813;0.848772406578064;10;0;0;1
4;11;20;0.09661835432052612;0.8502415418624878;0.25268417596817017;0.8581943511962891;0.2283935546875;1940;0.12859605252742767;0.7904016971588135;20;0;0;1
10;11;156;0.7536231875419617;0.8502415418624878;0.6055101752281189;0.8581943511962891;0.54730224609375;9984;0.6618056297302246;0.7904016971588135;0;156;0;1
9;10;31;0.1497584581375122;0.1497584581375122;0.14180566370487213;0.14180566370487213;0.128173828125;3162;0.20959830284118652;0.20959830284118652;31;0;0;1
5;11;30;0.14851485192775726;1.0;0.10136966407299042;1.0;0.08673095703125;2910;0.1951972097158432;1.0;30;0;0;1
9;11;30;0.14851485192775726;1.0;0.35226136445999146;1.0;0.3013916015625;2910;0.1951972097158432;1.0;30;0;0;1
10;11;142;0.7029703259468079;1.0;0.5463689565658569;1.0;0.46746826171875;9088;0.609605610370636;1.0;0;142;0;1
10;11;170;1.0;1.0;1.0;1.0;12.200.927.734.375;10880;1.0;1.0;0;170;0;1
10;11;156;1.0;1.0;1.0;1.0;0.95672607421875;9984;1.0;1.0;0;156;0;1
6;11;30;0.16129031777381897;1.0;0.2781306505203247;1.0;0.25390625;2910;0.22568637132644653;1.0;30;0;0;1
10;11;156;0.8387096524238586;1.0;0.7218693494796753;1.0;0.65899658203125;9984;0.7743136286735535;1.0;0;156;0;1
5;11;30;0.1265822798013687;1.0;0.08427941799163818;1.0;0.0770263671875;2910;0.16310745477676392;1.0;30;0;0;1
4;11;30;0.1265822798013687;1.0;0.22044877707958221;1.0;0.20147705078125;2910;0.16310745477676392;1.0;30;0;0;1
10;11;156;0.6582278609275818;1.0;0.5956324338912964;1.0;0.54437255859375;9984;0.5596098899841309;1.0;0;156;0;1
9;11;21;0.08860759437084198;1.0;0.09963937848806381;1.0;0.091064453125;2037;0.1141752153635025;1.0;21;0;0;1
9;11;9;0.04615384712815285;1.0;0.19585368037223816;1.0;0.2398681640625;873;0.06341250985860825;1.0;9;0;0;1
10;11;156;0.800000011920929;1.0;0.49451810121536255;1.0;0.60565185546875;9984;0.7252124547958374;1.0;0;156;0;1
6;11;30;0.1538461595773697;1.0;0.3096282184123993;1.0;0.37921142578125;2910;0.21137502789497375;1.0;30;0;0;1
10;11;156;1.0;1.0;1.0;1.0;0.87664794921875;9984;1.0;1.0;0;156;0;1
5;10;11;0.06214689090847969;0.06214689090847969;0.05778541415929794;0.05778541415929794;0.045166015625;1122;0.09291156381368637;0.09291156381368637;11;0;0;1
10;11;156;0.8813559412956238;0.9378530979156494;0.8867717981338501;0.9422146081924438;0.693115234375;9984;0.8267638087272644;0.9070884585380554;0;156;0;1
4;11;10;0.05649717524647713;0.9378530979156494;0.05544276162981987;0.9422146081924438;0.0433349609375;970;0.08032461255788803;0.9070884585380554;10;0;0;1
4;11;20;0.09708737581968307;1.0;0.1859656125307083;1.0;0.2283935546875;1940;0.1307806372642517;1.0;20;0;0;1
10;11;156;0.7572815418243408;1.0;0.44051286578178406;1.0;0.541015625;9984;0.6730483770370483;1.0;0;156;0;1
5;11;30;0.1456310749053955;1.0;0.37352150678634644;1.0;0.458740234375;2910;0.19617095589637756;1.0;30;0;0;1
10;11;156;1.0;1.0;1.0;1.0;0.96612548828125;9984;1.0;1.0;0;156;0;1
9;11;30;0.1435406655073166;1.0;0.15622395277023315;1.0;0.1258544921875;2910;0.18950247764587402;1.0;30;0;0;1
6;11;30;0.1435406655073166;1.0;0.23471474647521973;1.0;0.1890869140625;2910;0.18950247764587402;1.0;30;0;0;1
10;11;149;0.7129186391830444;1.0;0.6090613007545471;1.0;0.49066162109375;9536;0.620995044708252;1.0;0;149;0;1
10;11;163;0.8445596098899841;1.0;0.6576254367828369;1.0;0.8079833984375;10432;0.7818917632102966;1.0;0;163;0;1
4;11;30;0.15544041991233826;1.0;0.3423745632171631;1.0;0.420654296875;2910;0.21810823678970337;1.0;30;0;0;1
10;11;156;1.0;1.0;1.0;1.0;0.91937255859375;9984;1.0;1.0;0;156;0;1
9;11;30;0.1265822798013687;0.9113923907279968;0.07361875474452972;0.9072260856628418;0.0628662109375;2910;0.16215312480926514;0.8806419372558594;30;0;0;1
5;11;30;0.1265822798013687;0.9113923907279968;0.23972554504871368;0.9072260856628418;0.2047119140625;2910;0.16215312480926514;0.8806419372558594;30;0;0;1
10;11;156;0.6582278609275818;0.9113923907279968;0.5938817858695984;0.9072260856628418;0.50714111328125;9984;0.5563356876373291;0.8806419372558594;0;156;0;1
2;0;21;0.08860759437084198;0.08860759437084198;0.0927739292383194;0.0927739292383194;0.0792236328125;2142;0.11935807764530182;0.11935807764530182;21;0;0;1
2;0;10;0.054054055362939835;0.054054055362939835;0.04985163360834122;0.04985163360834122;0.041015625;1020;0.07939596474170685;0.07939596474170685;10;0;0;1
10;11;156;0.8432432413101196;0.9459459185600281;0.8500741720199585;0.950148344039917;0.69940185546875;9984;0.7771463990211487;0.9206040501594543;0;156;0;1
6;11;19;0.10270269960165024;0.9459459185600281;0.10007418692111969;0.950148344039917;0.08233642578125;1843;0.14345762133598328;0.9206040501594543;19;0;0;1
6;11;11;0.06586826592683792;1.0;0.20837543904781342;1.0;0.2265625;1067;0.09655234962701797;1.0;11;0;0;1
10;11;156;0.9341317415237427;1.0;0.7916245460510254;1.0;0.8607177734375;9984;0.9034476280212402;1.0;0;156;0;1
4;11;30;0.15706805884838104;1.0;0.18273025751113892;1.0;0.166748046875;2910;0.21750503778457642;1.0;30;0;0;1
10;11;156;0.8167539238929749;1.0;0.7935255169868469;1.0;0.72412109375;9984;0.7462441325187683;1.0;0;156;0;1
5;11;5;0.026178009808063507;1.0;0.023744231089949608;1.0;0.02166748046875;485;0.03625084087252617;1.0;5;0;0;1
5;11;25;0.13812154531478882;1.0;0.2131931632757187;1.0;0.23394775390625;2425;0.1954226791858673;1.0;25;0;0;1
10;11;156;0.8618784546852112;1.0;0.7868068218231201;1.0;0.8634033203125;9984;0.8045773506164551;1.0;0;156;0;1
6;11;30;0.16129031777381897;1.0;0.1401621550321579;1.0;0.15826416015625;2910;0.22568637132644653;1.0;30;0;0;1
10;11;156;0.8387096524238586;1.0;0.8598378300666809;1.0;0.97088623046875;9984;0.7743136286735535;1.0;0;156;0;1
10;11;156;0.8571428656578064;1.0;0.8542701601982117;1.0;0.66119384765625;9984;0.7983368039131165;1.0;0;156;0;1
9;11;26;0.1428571492433548;1.0;0.14572982490062714;1.0;0.11279296875;2522;0.20166319608688354;1.0;26;0;0;1
9;11;4;0.02500000037252903;1.0;0.19269396364688873;1.0;0.22601318359375;388;0.037408407777547836;1.0;4;0;0;1
10;11;156;0.9750000238418579;1.0;0.8073060512542725;1.0;0.9468994140625;9984;0.9625915884971619;1.0;0;156;0;1
4;11;30;0.1388888955116272;1.0;0.11762644350528717;1.0;0.1229248046875;2910;0.18413059413433075;1.0;30;0;0;1
5;11;30;0.1388888955116272;1.0;0.02984464354813099;1.0;0.03118896484375;2910;0.18413059413433075;1.0;30;0;0;1
10;11;156;0.7222222089767456;1.0;0.8525289297103882;1.0;0.89093017578125;9984;0.6317387819290161;1.0;0;156;0;1
10;11;156;0.8387096524238586;1.0;0.5386292338371277;1.0;0.54296875;9984;0.7743136286735535;1.0;0;156;0;1
6;11;30;0.16129031777381897;1.0;0.4613707959651947;1.0;0.465087890625;2910;0.22568637132644653;1.0;30;0;0;1
10;11;156;0.8387096524238586;1.0;0.5515621304512024;1.0;0.55169677734375;9984;0.7743136286735535;1.0;0;156;0;1
9;11;30;0.16129031777381897;1.0;0.4484378695487976;1.0;0.44854736328125;2910;0.22568637132644653;1.0;30;0;0;1
10;11;156;1.0;1.0;1.0;1.0;0.99169921875;9984;1.0;1.0;0;156;0;1
10;11;156;1.0;1.0;1.0;1.0;1.0;9984;1.0;1.0;0;156;0;1
10;11;156;1.0;1.0;1.0;1.0;0.89276123046875;9984;1.0;1.0;0;156;0;1
5;11;30;0.1376146823167801;1.0;0.2527359127998352;1.0;0.22412109375;2910;0.18189774453639984;1.0;30;0;0;1
10;11;156;0.7155963182449341;1.0;0.6233051419258118;1.0;0.552734375;9984;0.6240780353546143;1.0;0;156;0;1
9;11;26;0.11926605552434921;1.0;0.1054442822933197;1.0;0.093505859375;2522;0.15764470398426056;1.0;26;0;0;1
6;11;6;0.027522936463356018;1.0;0.018514694646000862;1.0;0.01641845703125;582;0.03637954592704773;1.0;6;0;0;1
6;11;24;0.11214952915906906;1.0;0.08924239873886108;1.0;0.0965576171875;2328;0.14913517236709595;1.0;24;0;0;1
9;11;4;0.018691588193178177;1.0;0.005979578942060471;1.0;0.0064697265625;388;0.02485586144030094;1.0;4;0;0;1
4;11;30;0.14018692076206207;1.0;0.15699215233325958;1.0;0.16986083984375;2910;0.18641896545886993;1.0;30;0;0;1
10;11;156;0.7289719581604004;1.0;0.7477858662605286;1.0;0.80908203125;9984;0.6395900249481201;1.0;0;156;0;1
5;11;30;0.15306122601032257;1.0;0.19842112064361572;1.0;0.18255615234375;2910;0.20989613234996796;1.0;30;0;0;1
10;11;156;0.795918345451355;1.0;0.7545442581176758;1.0;0.6942138671875;9984;0.7201384902000427;1.0;0;156;0;1
6;11;10;0.051020409911870956;1.0;0.04703462868928909;1.0;0.04327392578125;970;0.06996537744998932;1.0;10;0;0;1
6;11;20;0.11363636702299118;1.0;0.19263982772827148;1.0;0.23419189453125;1940;0.16269707679748535;1.0;20;0;0;1
10;11;156;0.8863636255264282;1.0;0.8073601722717285;1.0;0.98150634765625;9984;0.8373029232025146;1.0;0;156;0;1
9;11;30;0.16853933036327362;1.0;0.2251872718334198;1.0;0.1761474609375;2910;0.2176189124584198;1.0;30;0;0;1
4;11;30;0.16853933036327362;1.0;0.2773096263408661;1.0;0.2169189453125;2910;0.2176189124584198;1.0;30;0;0;1
10;11;118;0.6629213690757751;1.0;0.4975031316280365;1.0;0.38916015625;7552;0.5647621750831604;1.0;0;118;0;1
10;11;194;1.0;1.0;1.0;1.0;117.608.642.578.125;12416;1.0;1.0;0;194;0;1
5;11;30;0.16129031777381897;1.0;0.16808675229549408;1.0;0.14569091796875;2910;0.22568637132644653;1.0;30;0;0;1
10;11;156;0.8387096524238586;1.0;0.8319132328033447;1.0;0.7210693359375;9984;0.7743136286735535;1.0;0;156;0;1
4;11;30;0.12987013161182404;1.0;0.23048043251037598;1.0;0.2210693359375;2910;0.1686076819896698;1.0;30;0;0;1
10;11;156;0.6753246784210205;1.0;0.6026725769042969;1.0;0.57806396484375;9984;0.5784807801246643;1.0;0;156;0;1
6;11;30;0.12987013161182404;1.0;0.13242125511169434;1.0;0.12701416015625;2910;0.1686076819896698;1.0;30;0;0;1
9;11;15;0.06493506580591202;1.0;0.03442570939660072;1.0;0.03302001953125;1455;0.0843038409948349;1.0;15;0;0;1
9;11;15;0.08771929889917374;1.0;0.19906851649284363;1.0;0.24261474609375;1455;0.12719643115997314;1.0;15;0;0;1
10;11;156;0.9122806787490845;1.0;0.8009315133094788;1.0;0.97613525390625;9984;0.8728035688400269;1.0;0;156;0;1
10;11;156;0.8387096524238586;1.0;0.595910906791687;1.0;0.595947265625;9984;0.7743136286735535;1.0;0;156;0;1
5;11;30;0.16129031777381897;1.0;0.404089093208313;1.0;0.40411376953125;2910;0.22568637132644653;1.0;30;0;0;1
6;10;14;0.07446808367967606;0.07446808367967606;0.0779392346739769;0.0779392346739769;0.0576171875;1428;0.10852713137865067;0.10852713137865067;14;0;0;1
10;11;156;0.8297872543334961;0.9255319237709045;0.8165455460548401;0.9220607876777649;0.6036376953125;9984;0.758777916431427;0.8914728760719299;0;156;0;1
4;11;18;0.09574468433856964;0.9255319237709045;0.10551518946886063;0.9220607876777649;0.0780029296875;1746;0.13269494473934174;0.8914728760719299;18;0;0;1
4;11;12;0.0714285746216774;1.0;0.21415750682353973;1.0;0.2330322265625;1164;0.10441334545612335;1.0;12;0;0;1
10;11;156;0.9285714030265808;1.0;0.7858424782752991;1.0;0.8551025390625;9984;0.8955866694450378;1.0;0;156;0;1
6;11;30;0.16129031777381897;1.0;0.14564096927642822;1.0;0.16558837890625;2910;0.22568637132644653;1.0;30;0;0;1
10;11;156;0.8387096524238586;1.0;0.8543590307235718;1.0;0.97137451171875;9984;0.7743136286735535;1.0;0;156;0;1
10;11;156;1.0;1.0;1.0;1.0;0.87982177734375;9984;1.0;1.0;0;156;0;1
9;11;30;0.16129031777381897;1.0;0.13270142674446106;1.0;0.148681640625;2910;0.22568637132644653;1.0;30;0;0;1
10;11;156;0.8387096524238586;1.0;0.8672986030578613;1.0;0.97174072265625;9984;0.7743136286735535;1.0;0;156;0;1
10;11;156;1.0;1.0;1.0;1.0;0.80682373046875;9984;1.0;1.0;0;156;0;1
5;11;30;0.1807228922843933;1.0;0.22119028866291046;1.0;0.21368408203125;2910;0.21406503021717072;1.0;30;0;0;1
9;11;30;0.1807228922843933;1.0;0.12275713682174683;1.0;0.11859130859375;2910;0.21406503021717072;1.0;30;0;0;1
4;11;30;0.1807228922843933;1.0;0.39727064967155457;1.0;0.3837890625;2910;0.21406503021717072;1.0;30;0;0;1
10;11;76;0.45783132314682007;1.0;0.25878190994262695;1.0;0.25;4864;0.35780492424964905;1.0;0;76;0;1
10;11;236;0.9593495726585388;1.0;0.956670343875885;1.0;0.956787109375;15104;0.9396541118621826;1.0;0;236;0;1
6;11;10;0.04065040498971939;1.0;0.043329671025276184;1.0;0.0433349609375;970;0.06034589931368828;1.0;10;0;0;1
6;11;20;0.07326007634401321;0.6446886658668518;0.2626412510871887;0.7245056629180908;0.22698974609375;1940;0.08891740441322327;0.5465212464332581;20;0;0;1
10;11;156;0.5714285969734192;0.6446886658668518;0.4618644118309021;0.7245056629180908;0.399169921875;9984;0.4576038122177124;0.5465212464332581;0;156;0;1
1;4;97;0.3553113639354706;0.3553113639354706;0.2754943370819092;0.2754943370819092;0.23809814453125;9894;0.45347878336906433;0.45347878336906433;97;0;0;1
10;11;156;0.800000011920929;1.0;0.7013412117958069;1.0;0.5489501953125;9984;0.7252124547958374;1.0;0;156;0;1
5;11;30;0.1538461595773697;1.0;0.24883031845092773;1.0;0.19476318359375;2910;0.21137502789497375;1.0;30;0;0;1
4;11;9;0.04615384712815285;1.0;0.04982844740152359;1.0;0.03900146484375;873;0.06341250985860825;1.0;9;0;0;1
4;11;21;0.10144927352666855;1.0;0.221281036734581;1.0;0.2327880859375;2037;0.13642756640911102;1.0;21;0;0;1
10;11;156;0.7536231875419617;1.0;0.5989788770675659;1.0;0.630126953125;9984;0.6686758995056152;1.0;0;156;0;1
9;11;30;0.14492753148078918;1.0;0.1797400861978531;1.0;0.1890869140625;2910;0.19489651918411255;1.0;30;0;0;1
4;1;20;0.11173184216022491;0.11173184216022491;0.06523444503545761;0.06523444503545761;0.06597900390625;1520;0.1295601725578308;0.1295601725578308;0;0;20;1
1;0;3;0.016759777441620827;0.016759777441620827;0.009353689849376678;0.009353689849376678;0.00946044921875;228;0.01943402737379074;0.01943402737379074;0;0;3;1
10;11;156;0.8715083599090576;0.8715083599090576;0.9254118800163269;0.9254118800163269;0.93597412109375;9984;0.8510057926177979;0.8510057926177979;0;156;0;1
8;4;96;0.3404255211353302;0.3404255211353302;0.3015134632587433;0.3015134632587433;0.249267578125;9792;0.43163183331489563;0.43163183331489563;96;0;0;1
10;11;156;0.5531914830207825;0.6595744490623474;0.6225175261497498;0.6984865069389343;0.5146484375;9984;0.4400952160358429;0.568368136882782;0;156;0;1
6;11;30;0.10638298094272614;0.6595744490623474;0.07596899569034576;0.6984865069389343;0.06280517578125;2910;0.12827295064926147;0.568368136882782;30;0;0;1
10;11;156;0.800000011920929;0.800000011920929;0.8151064515113831;0.8151064515113831;0.51177978515625;9984;0.7710843086242676;0.7710843086242676;0;156;0;1
